loan_id,credit_score,ltv_ratio,dti_ratio,loan_amount,loan_age_months,original_interest_rate,num_units,occupancy_type,loan_purpose,state,property_value,num_borrowers,months_since_last_payment,is_delinquent,refinance_probability,loan_status,servicing_fee,next_payment_date
FMAC-01373,583,46.69,27.08,840769,71,7.258,1,Second Home,Refinance,GA,930705,2,0,1,0.221,Current,175.16,2028-10-04
FMAC-01374,567,69.23,39.35,861608,289,6.128,3,Primary,Purchase,AZ,155210,2,0,0,0.641,Current,179.5,2028-10-05
FMAC-01375,782,77.53,47.94,165501,31,7.995,2,Primary,Cash-Out Refinance,PA,435335,2,0,0,0.327,60-Day DQ,34.48,2028-10-06
FMAC-01376,665,64.35,44.46,197450,268,7.283,1,Primary,Refinance,TX,419117,2,0,0,0.381,Current,41.14,2028-10-07
FMAC-01377,633,63.95,14.28,799831,11,6.732,1,Primary,Purchase,CA,1100508,2,2,1,0.279,Current,166.63,2028-10-08
FMAC-01378,752,67.98,58.42,845893,344,6.251,1,Investment,Purchase,GA,1174159,1,0,1,0.488,Current,176.23,2028-10-09
FMAC-01379,637,82.38,40.95,359100,328,4.677,1,Investment,Purchase,CA,773061,2,0,1,0.487,Current,74.81,2028-10-10
FMAC-01380,807,75.19,30.24,572134,32,8.196,1,Investment,Purchase,GA,369024,2,0,0,0.378,60-Day DQ,119.19,2028-10-11
FMAC-01381,727,44.43,39.57,280658,57,5.683,1,Second Home,Refinance,TX,189257,2,0,0,0.394,Foreclosure,58.47,2028-10-12
FMAC-01382,645,46.19,39.76,620997,166,6.609,2,Primary,Cash-Out Refinance,FL,860872,2,0,1,0.484,Current,129.37,2028-10-13
FMAC-01383,831,68.9,31.33,816618,188,6.913,2,Second Home,Refinance,IL,847750,2,6,1,0.341,30-Day DQ,170.13,2028-10-14
FMAC-01384,637,84.87,39.98,460572,342,6.28,1,Primary,Purchase,OH,212024,2,1,1,0.457,Current,95.95,2028-10-15
FMAC-01385,731,36.79,31.93,357354,19,8.126,1,Primary,Purchase,PA,628010,2,0,0,0.421,Current,74.45,2028-10-16
FMAC-01386,700,70.5,33.96,249746,116,5.034,2,Primary,Refinance,PA,120077,1,0,0,0.644,30-Day DQ,52.03,2028-10-17
FMAC-01387,771,70.11,31.14,598467,184,8.581,1,Primary,Refinance,FL,435482,2,0,1,0.437,Current,124.68,2028-10-18
FMAC-01388,789,98.83,23.67,180025,270,7.306,1,Second Home,Refinance,NC,817039,2,0,0,0.417,Current,37.51,2028-10-19
FMAC-01389,682,72.22,39.46,490949,33,6.204,1,Primary,Purchase,NY,504655,1,0,0,0.451,90+ DQ,102.28,2028-10-20
FMAC-01390,627,83.74,43.85,231152,10,6.218,1,Primary,Cash-Out Refinance,GA,1151174,1,0,1,0.483,Current,48.16,2028-10-21
FMAC-01391,712,80.12,43.15,575416,80,3.84,1,Primary,Purchase,OH,716585,2,0,0,0.623,Current,119.88,2028-10-22
FMAC-01392,632,46.04,46.2,264484,192,5.482,1,Second Home,Refinance,NC,112741,1,0,0,0.406,Current,55.1,2028-10-23
FMAC-01393,820,89.52,41.24,270043,320,6.075,2,Primary,Refinance,OH,232321,2,0,0,0.547,60-Day DQ,56.26,2028-10-24
FMAC-01394,689,81.23,32.67,926278,190,6.711,1,Primary,Refinance,NY,254042,2,0,1,0.338,90+ DQ,192.97,2028-10-25
FMAC-01395,654,85.62,46.4,145480,68,8.011,2,Primary,Purchase,CA,115565,2,0,0,0.425,Current,30.31,2028-10-26
FMAC-01396,692,105.0,24.42,847128,348,8.945,2,Primary,Refinance,GA,839354,2,0,1,0.396,60-Day DQ,176.48,2028-10-27
FMAC-01397,585,46.74,28.99,395104,125,6.827,1,Primary,Purchase,NY,825840,2,0,0,0.36,Current,82.31,2028-10-28
FMAC-01398,611,103.87,28.36,314622,336,6.747,1,Primary,Refinance,PA,330324,1,1,0,0.276,Current,65.55,2028-10-29
FMAC-01399,764,73.69,48.8,514368,59,5.912,1,Second Home,Purchase,PA,214794,1,2,1,0.437,30-Day DQ,107.16,2028-10-30
FMAC-01400,634,82.31,47.43,500466,97,4.442,1,Primary,Purchase,GA,733275,1,0,1,0.259,Current,104.26,2028-10-31
FMAC-01401,606,77.32,42.87,721553,275,5.773,1,Primary,Purchase,IL,507228,1,0,1,0.451,Current,150.32,2028-11-01
FMAC-01402,717,71.64,48.72,914569,149,6.253,1,Primary,Cash-Out Refinance,FL,419642,2,0,1,0.325,Current,190.54,2028-11-02
FMAC-01403,762,69.45,29.21,817371,278,7.67,1,Primary,Refinance,FL,955208,2,0,0,0.705,Current,170.29,2028-11-03
FMAC-01404,730,82.94,41.49,198922,265,7.123,1,Primary,Refinance,PA,223675,1,0,0,0.521,Current,41.44,2028-11-04
FMAC-01405,749,55.24,36.75,596576,9,6.766,2,Primary,Refinance,PA,142530,1,0,0,0.437,Current,124.29,2028-11-05
FMAC-01406,627,89.26,46.47,725568,283,5.803,1,Primary,Cash-Out Refinance,NY,310339,2,0,1,0.601,Current,151.16,2028-11-06
FMAC-01407,580,71.76,36.85,519628,273,4.121,1,Second Home,Purchase,TX,613207,2,0,0,0.606,Current,108.26,2028-11-07
FMAC-01408,785,61.05,34.15,386020,301,4.194,1,Primary,Refinance,AZ,511234,1,12,1,0.416,Current,80.42,2028-11-08
FMAC-01409,657,71.25,43.41,809024,8,4.504,1,Primary,Refinance,IL,752524,2,0,0,0.457,30-Day DQ,168.55,2028-11-09
FMAC-01410,662,96.86,46.76,916659,208,6.15,1,Primary,Purchase,NC,1188952,1,0,1,0.557,90+ DQ,190.97,2028-11-10
FMAC-01411,772,69.97,31.32,767810,125,7.693,1,Primary,Purchase,AZ,997145,1,0,0,0.296,60-Day DQ,159.96,2028-11-11
FMAC-01412,718,83.38,37.39,164433,123,7.66,1,Primary,Purchase,NY,740416,1,0,0,0.433,Current,34.26,2028-11-12
FMAC-01413,711,67.04,27.42,153704,33,7.452,1,Primary,Purchase,AZ,820406,2,0,0,0.469,30-Day DQ,32.02,2028-11-13
FMAC-01414,831,89.37,13.02,611149,1,5.882,1,Investment,Purchase,AZ,112437,1,0,0,0.439,Current,127.32,2028-11-14
FMAC-01415,634,88.28,40.0,318366,204,7.873,1,Primary,Purchase,NY,162146,1,0,1,0.4,Current,66.33,2028-11-15
FMAC-01416,744,105.0,44.09,404058,6,5.383,1,Primary,Refinance,PA,127618,1,12,1,0.568,Current,84.18,2028-11-16
FMAC-01417,683,75.37,40.62,143888,297,7.524,1,Second Home,Purchase,PA,109705,2,0,0,0.477,Current,29.98,2028-11-17
FMAC-01418,698,88.03,18.5,945718,5,4.491,2,Primary,Purchase,GA,319288,1,2,0,0.565,60-Day DQ,197.02,2028-11-18
FMAC-01419,786,79.47,34.49,665581,80,5.087,1,Primary,Cash-Out Refinance,AZ,967344,1,0,0,0.495,Current,138.66,2028-11-19
FMAC-01420,715,97.44,15.82,293596,274,8.483,2,Primary,Purchase,NC,584172,1,0,0,0.419,Current,61.17,2028-11-20
FMAC-01421,717,67.22,51.7,148515,177,6.255,1,Primary,Purchase,NY,152682,1,0,1,0.248,90+ DQ,30.94,2028-11-21
FMAC-01422,755,89.18,27.14,496740,338,5.683,1,Primary,Refinance,NC,295785,2,0,0,0.62,Current,103.49,2028-11-22
FMAC-01423,654,75.08,50.55,349209,321,7.823,1,Primary,Purchase,OH,287991,1,0,0,0.374,60-Day DQ,72.75,2028-11-23
FMAC-01424,621,77.04,47.46,773044,339,7.961,1,Investment,Purchase,FL,160384,1,0,1,0.308,30-Day DQ,161.05,2028-11-24
FMAC-01425,606,79.38,28.99,693008,136,5.98,1,Primary,Purchase,GA,937560,2,0,1,0.521,Current,144.38,2028-11-25
FMAC-01426,542,81.78,26.67,244437,25,6.834,2,Primary,Cash-Out Refinance,FL,1169859,1,0,0,0.484,Current,50.92,2028-11-26
FMAC-01427,823,76.26,41.5,925308,325,6.664,1,Primary,Refinance,GA,240251,1,0,0,0.336,Current,192.77,2028-11-27
FMAC-01428,602,81.22,29.56,268929,183,3.107,4,Primary,Refinance,IL,980872,2,0,0,0.582,Current,56.03,2028-11-28
FMAC-01429,664,101.67,39.02,216694,168,4.825,1,Primary,Cash-Out Refinance,NY,623743,2,0,0,0.511,Current,45.14,2028-11-29
FMAC-01430,660,92.78,33.17,321540,338,7.631,1,Primary,Cash-Out Refinance,FL,1160531,2,0,1,0.392,Current,66.99,2028-11-30
FMAC-01431,701,91.04,20.19,695429,178,5.501,2,Primary,Refinance,NC,500414,2,0,0,0.642,Foreclosure,144.88,2028-12-01
FMAC-01432,737,71.17,15.7,326476,95,7.136,1,Primary,Refinance,NY,504982,2,0,0,0.413,90+ DQ,68.02,2028-12-02
FMAC-01433,740,64.66,40.27,444534,33,6.816,1,Primary,Purchase,NC,956306,2,0,0,0.414,Current,92.61,2028-12-03
FMAC-01434,639,92.33,32.38,439000,111,7.959,2,Investment,Purchase,AZ,477261,2,0,1,0.314,Current,91.46,2028-12-04
FMAC-01435,668,91.14,32.47,932633,146,4.863,1,Second Home,Refinance,FL,1022805,2,1,1,0.423,Current,194.3,2028-12-05
FMAC-01436,699,100.09,44.96,505910,231,6.973,1,Primary,Refinance,AZ,507000,1,0,0,0.46,Current,105.4,2028-12-06
FMAC-01437,662,68.94,49.73,102995,272,6.422,2,Investment,Cash-Out Refinance,PA,692247,1,0,1,0.396,Current,21.46,2028-12-07
FMAC-01438,792,74.56,35.27,684429,336,5.552,1,Primary,Purchase,OH,1172995,2,0,0,0.459,60-Day DQ,142.59,2028-12-08
FMAC-01439,714,53.41,34.59,743779,38,5.544,2,Investment,Refinance,IL,837699,2,0,0,0.498,Foreclosure,154.95,2028-12-09
FMAC-01440,731,72.11,43.0,521168,135,6.773,1,Primary,Refinance,IL,591986,2,0,0,0.435,Current,108.58,2028-12-10
FMAC-01441,726,92.95,24.43,769197,334,7.256,1,Primary,Purchase,FL,148555,2,0,0,0.423,Current,160.25,2028-12-11
FMAC-01442,762,71.0,40.23,150799,235,6.576,1,Investment,Refinance,CA,236248,2,0,0,0.45,Current,31.42,2028-12-12
FMAC-01443,692,87.61,43.52,784237,319,6.614,1,Primary,Purchase,OH,818800,2,0,1,0.498,Current,163.38,2028-12-13
FMAC-01444,589,75.14,44.8,579471,345,5.902,1,Investment,Purchase,TX,770524,1,2,1,0.728,Current,120.72,2028-12-14
FMAC-01445,707,82.86,18.63,912119,160,5.981,1,Second Home,Purchase,GA,570974,2,0,0,0.584,Current,190.02,2028-12-15
FMAC-01446,634,60.78,30.39,835027,38,5.549,1,Investment,Purchase,IL,649667,1,0,1,0.442,Current,173.96,2028-12-16
FMAC-01447,642,79.28,29.22,117276,150,5.878,1,Primary,Purchase,NY,1101056,2,0,1,0.586,Current,24.43,2028-12-17
FMAC-01448,721,33.13,39.0,638811,308,7.214,1,Primary,Refinance,PA,380512,2,0,0,0.306,Current,133.09,2028-12-18
FMAC-01449,766,75.2,42.81,277127,29,7.348,1,Primary,Purchase,AZ,723194,2,0,0,0.349,Current,57.73,2028-12-19
FMAC-01450,681,53.54,52.97,396759,144,4.969,1,Investment,Purchase,TX,980219,1,0,0,0.572,Current,82.66,2028-12-20
FMAC-01451,701,96.09,33.05,569858,76,5.424,1,Primary,Purchase,NY,616596,2,0,0,0.551,30-Day DQ,118.72,2028-12-21
FMAC-01452,799,89.66,33.02,583256,145,5.648,1,Primary,Purchase,FL,656265,1,0,0,0.534,Paid Off,121.51,2028-12-22
FMAC-01453,696,85.0,49.5,90514,229,6.423,1,Primary,Purchase,OH,106714,1,2,1,0.384,90+ DQ,18.86,2028-12-23
FMAC-01454,850,100.82,40.97,127456,64,4.48,1,Primary,Purchase,IL,206680,2,0,0,0.462,30-Day DQ,26.55,2028-12-24
FMAC-01455,719,63.77,50.68,87233,347,5.445,1,Primary,Refinance,GA,963669,1,0,1,0.495,Current,18.17,2028-12-25
FMAC-01456,556,104.21,40.89,343246,345,4.837,1,Primary,Cash-Out Refinance,TX,676587,1,0,1,0.481,Current,71.51,2028-12-26
FMAC-01457,732,91.98,26.43,146133,269,6.981,1,Second Home,Purchase,IL,1001174,1,3,0,0.51,Current,30.44,2028-12-27
FMAC-01458,706,74.45,24.67,913147,328,6.464,1,Primary,Purchase,CA,568668,2,0,0,0.414,Current,190.24,2028-12-28
FMAC-01459,770,95.03,22.48,558409,184,5.945,3,Investment,Purchase,CA,161516,1,1,1,0.432,60-Day DQ,116.34,2028-12-29
FMAC-01460,727,61.41,44.62,708373,261,5.224,2,Primary,Purchase,CA,537466,2,0,1,0.328,60-Day DQ,147.58,2028-12-30
FMAC-01461,670,65.63,49.89,713389,268,5.963,1,Primary,Refinance,PA,515367,2,0,0,0.549,Current,148.62,2028-12-31
FMAC-01462,594,68.87,56.49,479472,169,5.822,1,Primary,Cash-Out Refinance,AZ,1012105,2,0,0,0.499,Current,99.89,2029-01-01
FMAC-01463,665,70.07,46.43,188684,259,8.462,3,Primary,Refinance,FL,418339,2,0,0,0.133,Current,39.31,2029-01-02
FMAC-01464,620,62.15,49.63,406944,227,7.696,1,Primary,Purchase,NY,970442,2,0,1,0.437,Current,84.78,2029-01-03
FMAC-01465,639,96.35,32.2,602116,33,5.671,1,Second Home,Cash-Out Refinance,IL,826376,1,0,0,0.433,Current,125.44,2029-01-04
FMAC-01466,721,74.12,26.44,699225,214,6.698,1,Primary,Purchase,NY,285406,1,0,1,0.51,Current,145.67,2029-01-05
FMAC-01467,796,83.29,46.5,645836,50,7.633,1,Primary,Refinance,NY,722762,2,0,1,0.384,Foreclosure,134.55,2029-01-06
FMAC-01468,707,69.44,42.18,289272,210,5.671,1,Primary,Refinance,IL,692633,2,0,0,0.393,Current,60.27,2029-01-07
FMAC-01469,596,50.69,39.07,515583,29,4.799,1,Primary,Refinance,AZ,909527,1,1,0,0.681,Current,107.41,2029-01-08
FMAC-01470,711,82.05,41.87,718103,39,4.344,1,Primary,Purchase,PA,1152567,1,1,1,0.683,Current,149.6,2029-01-09
FMAC-01471,763,49.32,41.23,300994,347,8.027,1,Primary,Purchase,PA,123519,2,0,0,0.36,Paid Off,62.71,2029-01-10
FMAC-01472,637,76.97,50.84,207602,100,6.271,2,Primary,Purchase,OH,913089,2,6,1,0.486,90+ DQ,43.25,2029-01-11
FMAC-01473,670,57.48,50.95,730558,173,6.85,1,Investment,Purchase,FL,887258,2,0,0,0.38,Current,152.2,2029-01-12
FMAC-01474,681,105.0,43.44,892002,17,5.811,1,Primary,Purchase,OH,273697,2,0,1,0.297,Paid Off,185.83,2029-01-13
FMAC-01475,625,91.67,46.46,503471,56,4.979,1,Primary,Refinance,AZ,523062,2,0,1,0.633,Current,104.89,2029-01-14
FMAC-01476,725,79.59,43.14,625470,226,5.202,1,Primary,Purchase,NY,139566,2,0,1,0.412,Current,130.31,2029-01-15
FMAC-01477,671,96.96,33.39,381517,46,4.891,1,Second Home,Refinance,FL,259435,2,0,1,0.632,Current,79.48,2029-01-16
FMAC-01478,709,65.31,45.57,385163,67,7.52,1,Primary,Purchase,OH,1022640,2,0,0,0.469,Current,80.24,2029-01-17
FMAC-01479,617,86.15,24.06,273691,197,8.291,1,Second Home,Cash-Out Refinance,OH,813297,2,0,1,0.397,Current,57.02,2029-01-18
FMAC-01480,649,81.0,48.54,358187,142,6.545,1,Primary,Purchase,CA,641709,1,0,0,0.434,Paid Off,74.62,2029-01-19
FMAC-01481,730,81.96,26.05,518748,323,4.679,1,Primary,Cash-Out Refinance,PA,356080,1,1,1,0.583,30-Day DQ,108.07,2029-01-20
FMAC-01482,653,97.09,40.86,312362,23,7.096,1,Primary,Purchase,NC,178027,2,1,1,0.323,Current,65.08,2029-01-21
FMAC-01483,800,88.99,29.55,277008,94,8.018,1,Second Home,Purchase,OH,631834,2,0,0,0.513,Current,57.71,2029-01-22
FMAC-01484,652,82.33,43.53,361383,242,7.666,1,Primary,Cash-Out Refinance,TX,433583,1,0,1,0.408,Current,75.29,2029-01-23
FMAC-01485,695,53.18,37.66,221488,237,6.465,1,Investment,Purchase,CA,902838,1,0,0,0.591,Current,46.14,2029-01-24
FMAC-01486,745,63.6,22.05,738772,54,6.219,1,Primary,Purchase,NY,492353,2,0,0,0.439,Current,153.91,2029-01-25
FMAC-01487,580,76.16,42.21,948408,138,6.455,1,Investment,Purchase,GA,1089327,2,0,0,0.456,Current,197.58,2029-01-26
FMAC-01488,556,79.4,32.22,628694,333,7.97,1,Primary,Purchase,PA,341569,1,0,1,0.408,Current,130.98,2029-01-27
FMAC-01489,573,61.05,46.81,344019,272,7.412,1,Primary,Purchase,AZ,1144583,1,0,1,0.461,30-Day DQ,71.67,2029-01-28
FMAC-01490,768,105.0,38.01,592447,41,6.037,1,Primary,Purchase,IL,396317,2,0,0,0.64,Current,123.43,2029-01-29
FMAC-01491,641,100.75,41.95,575288,98,6.007,3,Primary,Cash-Out Refinance,AZ,469215,1,3,1,0.416,Current,119.85,2029-01-30
FMAC-01492,850,87.03,28.42,478968,183,5.922,3,Primary,Refinance,CA,396518,2,1,0,0.45,Current,99.79,2029-01-31
FMAC-01493,640,79.08,32.11,559969,128,5.222,1,Primary,Purchase,TX,1079217,1,0,0,0.489,Current,116.66,2029-02-01
FMAC-01494,692,74.82,33.41,289097,229,8.122,1,Primary,Refinance,AZ,603166,1,0,0,0.144,Current,60.23,2029-02-02
FMAC-01495,787,63.72,46.57,474569,317,5.555,1,Primary,Purchase,TX,896988,1,3,0,0.422,Current,98.87,2029-02-03
FMAC-01496,820,79.16,54.77,762346,86,7.088,1,Primary,Purchase,IL,1027562,1,0,0,0.367,Current,158.82,2029-02-04
FMAC-01497,824,81.87,29.95,881123,256,5.706,1,Primary,Purchase,GA,728842,1,0,0,0.736,90+ DQ,183.57,2029-02-05
FMAC-01498,764,59.37,48.77,280919,209,5.927,1,Primary,Refinance,PA,331059,1,0,0,0.489,Current,58.52,2029-02-06
FMAC-01499,751,83.01,16.3,914507,215,6.363,1,Primary,Purchase,PA,1193070,2,0,1,0.495,30-Day DQ,190.52,2029-02-07
FMAC-01500,721,75.67,26.06,90794,100,7.154,1,Primary,Refinance,NC,1042509,1,1,1,0.267,Current,18.92,2029-02-08
